measure_id,oid,measure_name,value,value_label,measure_date,device_name,event_id,event_variable,event_operator,event_reference_value
196055557,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,12.25,12.25,2024-07-04 06:10:26,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196055558,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.14,12.14,2024-07-04 06:10:26,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196055559,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,30.9,30.9,2024-07-04 06:10:26,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196055560,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,24.6,24.6,2024-07-04 06:10:26,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196055561,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-04 06:10:26,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196055562,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,104.4,104.4,2024-07-04 06:10:26,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196055929,0,networkAvailability,1.0,1,2024-07-04 06:10:38,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196056284,0,networkAvailability,1.0,1,2024-07-04 06:10:49,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196056739,0,networkAvailability,1.0,1,2024-07-04 06:11:02,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196056740,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-04 06:11:02,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196056741,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,1100.0,1100,2024-07-04 06:11:02,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196056742,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,40.2,40.2,2024-07-04 06:11:02,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196056743,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-04 06:11:02,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196056744,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,22.7,22.7,2024-07-04 06:11:02,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196056745,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,80.5,80.5,2024-07-04 06:11:02,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196056746,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,71.5,71.5,2024-07-04 06:11:02,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196056747,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-04 06:11:02,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196056748,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-04 06:11:02,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196056749,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,500.0,500.0,2024-07-04 06:11:02,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196062614,0,networkAvailability,1.0,1,2024-07-04 06:16:03,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196062615,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-04 06:16:03,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196062616,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.19,5.19,2024-07-04 06:16:03,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196062617,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,12.25,12.25,2024-07-04 06:16:03,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196062618,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.14,12.14,2024-07-04 06:16:03,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196062619,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,30.9,30.9,2024-07-04 06:16:03,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196062620,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,24.6,24.6,2024-07-04 06:16:03,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196062621,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-04 06:16:03,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196062622,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,104.4,104.4,2024-07-04 06:16:03,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196063010,0,networkAvailability,1.0,1,2024-07-04 06:16:15,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196063200,0,networkAvailability,1.0,1,2024-07-04 06:16:21,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196063253,0,networkAvailability,1.0,1,2024-07-04 06:16:23,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196063254,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-04 06:16:23,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196063255,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,1100.0,1100,2024-07-04 06:16:23,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196063256,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,41.3,41.3,2024-07-04 06:16:23,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196063257,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-04 06:16:23,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196063258,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,26.8,26.8,2024-07-04 06:16:23,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196063259,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,81.4,81.4,2024-07-04 06:16:23,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196063260,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,71.7,71.7,2024-07-04 06:16:23,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196063261,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-04 06:16:23,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196063262,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-04 06:16:23,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196063263,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,500.0,500.0,2024-07-04 06:16:23,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196069783,0,networkAvailability,1.0,1,2024-07-04 06:21:57,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196069784,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-04 06:21:57,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196069785,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.19,5.19,2024-07-04 06:21:57,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196069786,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,12.25,12.25,2024-07-04 06:21:57,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196069787,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.14,12.14,2024-07-04 06:21:57,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196069788,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,30.9,30.9,2024-07-04 06:21:57,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196069789,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,24.6,24.6,2024-07-04 06:21:57,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196069790,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-04 06:21:57,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196069791,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,104.4,104.4,2024-07-04 06:21:57,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196070165,0,networkAvailability,1.0,1,2024-07-04 06:22:08,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196070282,0,networkAvailability,1.0,1,2024-07-04 06:22:12,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196070323,0,networkAvailability,1.0,1,2024-07-04 06:22:14,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196070324,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-04 06:22:14,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196070325,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,1100.0,1100,2024-07-04 06:22:14,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196070326,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,40.4,40.4,2024-07-04 06:22:14,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196070327,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-04 06:22:14,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196070328,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,26.1,26.1,2024-07-04 06:22:14,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196070329,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,79.4,79.4,2024-07-04 06:22:14,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196070330,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,71.6,71.6,2024-07-04 06:22:14,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196070331,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-04 06:22:14,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196070332,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-04 06:22:14,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196070333,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,500.0,500.0,2024-07-04 06:22:14,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196076994,0,networkAvailability,1.0,1,2024-07-04 06:28:23,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196076999,0,networkAvailability,1.0,1,2024-07-04 06:28:24,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196077014,0,networkAvailability,1.0,1,2024-07-04 06:28:25,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196077026,0,networkAvailability,1.0,1,2024-07-04 06:28:26,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196077031,0,networkAvailability,1.0,1,2024-07-04 06:28:27,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196077032,0,networkAvailability,1.0,1,2024-07-04 06:28:29,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196077033,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-04 06:28:29,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196077053,0,networkAvailability,1.0,1,2024-07-04 06:28:30,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196077054,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.19,5.19,2024-07-04 06:28:30,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196077084,0,networkAvailability,1.0,1,2024-07-04 06:28:31,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196077085,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,12.25,12.25,2024-07-04 06:28:31,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196077105,0,networkAvailability,1.0,1,2024-07-04 06:28:32,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196077106,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.14,12.14,2024-07-04 06:28:32,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196077110,0,networkAvailability,1.0,1,2024-07-04 06:28:33,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196077111,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,30.8,30.8,2024-07-04 06:28:33,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196077116,0,networkAvailability,1.0,1,2024-07-04 06:28:35,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196077117,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,24.5,24.5,2024-07-04 06:28:35,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196077131,0,networkAvailability,1.0,1,2024-07-04 06:28:36,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196077132,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-04 06:28:36,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196077152,0,networkAvailability,1.0,1,2024-07-04 06:28:37,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196077153,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,104.4,104.4,2024-07-04 06:28:37,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196077165,0,networkAvailability,1.0,1,2024-07-04 06:28:38,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196077171,0,networkAvailability,1.0,1,2024-07-04 06:28:39,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196077192,0,networkAvailability,1.0,1,2024-07-04 06:28:40,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196077223,0,networkAvailability,1.0,1,2024-07-04 06:28:43,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196077475,0,networkAvailability,1.0,1,2024-07-04 06:29:01,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196077642,0,networkAvailability,1.0,1,2024-07-04 06:29:11,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196077788,0,networkAvailability,1.0,1,2024-07-04 06:29:29,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196077789,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-04 06:29:29,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196077790,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,1100.0,1100,2024-07-04 06:29:29,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196077791,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,40.9,40.9,2024-07-04 06:29:29,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196077792,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-04 06:29:29,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196077793,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,26.5,26.5,2024-07-04 06:29:29,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196077794,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,81.0,81.0,2024-07-04 06:29:29,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196077795,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,71.4,71.4,2024-07-04 06:29:29,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196077796,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-04 06:29:29,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196077797,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-04 06:29:29,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196077798,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,500.0,500.0,2024-07-04 06:29:29,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196084224,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,104.4,104.4,2024-07-04 06:35:14,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196084216,0,networkAvailability,1.0,1,2024-07-04 06:35:14,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196084217,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-04 06:35:14,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196084218,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.19,5.19,2024-07-04 06:35:14,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196084219,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,12.25,12.25,2024-07-04 06:35:14,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196084220,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.14,12.14,2024-07-04 06:35:14,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196084221,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,30.8,30.8,2024-07-04 06:35:14,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196084222,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,24.6,24.6,2024-07-04 06:35:14,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196084223,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-04 06:35:14,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196084488,0,networkAvailability,1.0,1,2024-07-04 06:35:23,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196084794,0,networkAvailability,1.0,1,2024-07-04 06:35:32,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196085210,0,networkAvailability,1.0,1,2024-07-04 06:35:45,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196085211,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-04 06:35:45,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196085212,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,1100.0,1100,2024-07-04 06:35:45,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196085213,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,40.2,40.2,2024-07-04 06:35:45,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196085214,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-04 06:35:45,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196085215,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,25.7,25.7,2024-07-04 06:35:45,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196085216,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,80.0,80.0,2024-07-04 06:35:45,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196085217,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,71.6,71.6,2024-07-04 06:35:45,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196085218,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-04 06:35:45,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196085219,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-04 06:35:45,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196085220,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,500.0,500.0,2024-07-04 06:35:45,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196091179,0,networkAvailability,1.0,1,2024-07-04 06:40:49,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196091180,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-04 06:40:49,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196091181,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.19,5.19,2024-07-04 06:40:49,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196091182,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,12.25,12.25,2024-07-04 06:40:49,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196091183,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.14,12.14,2024-07-04 06:40:49,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196091184,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,30.8,30.8,2024-07-04 06:40:49,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196091185,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,24.6,24.6,2024-07-04 06:40:49,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196091186,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-04 06:40:49,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196091187,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,104.4,104.4,2024-07-04 06:40:49,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196091521,0,networkAvailability,1.0,1,2024-07-04 06:40:59,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196091666,0,networkAvailability,1.0,1,2024-07-04 06:41:03,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196091717,0,networkAvailability,1.0,1,2024-07-04 06:41:05,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196091718,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-04 06:41:05,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196091719,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,1100.0,1100,2024-07-04 06:41:05,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196091720,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,41.2,41.2,2024-07-04 06:41:05,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196091721,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-04 06:41:05,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196091722,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,26.4,26.4,2024-07-04 06:41:05,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196091723,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,79.7,79.7,2024-07-04 06:41:05,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196091724,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,71.7,71.7,2024-07-04 06:41:05,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196091725,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-04 06:41:05,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196091726,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-04 06:41:05,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196091727,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,500.0,500.0,2024-07-04 06:41:05,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196098406,0,networkAvailability,1.0,1,2024-07-04 06:46:29,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196098407,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-04 06:46:29,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196098408,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.19,5.19,2024-07-04 06:46:29,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196098409,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,12.25,12.25,2024-07-04 06:46:29,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196098410,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.14,12.14,2024-07-04 06:46:29,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196098411,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,30.9,30.9,2024-07-04 06:46:29,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196098412,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,24.6,24.6,2024-07-04 06:46:29,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196098413,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-04 06:46:29,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196098414,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,104.4,104.4,2024-07-04 06:46:29,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196098866,0,networkAvailability,1.0,1,2024-07-04 06:46:42,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196099266,0,networkAvailability,1.0,1,2024-07-04 06:46:58,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196099645,0,networkAvailability,1.0,1,2024-07-04 06:47:11,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196099646,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-04 06:47:11,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196099647,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,1100.0,1100,2024-07-04 06:47:11,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196099648,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,39.2,39.2,2024-07-04 06:47:11,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196099649,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-04 06:47:11,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196099650,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,24.5,24.5,2024-07-04 06:47:11,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196099651,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,82.5,82.5,2024-07-04 06:47:11,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196099652,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,71.6,71.6,2024-07-04 06:47:11,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196099653,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-04 06:47:11,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196099654,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-04 06:47:11,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196099655,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,500.0,500.0,2024-07-04 06:47:11,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196105509,0,networkAvailability,1.0,1,2024-07-04 06:52:29,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196105510,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-04 06:52:29,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
196105511,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.19,5.19,2024-07-04 06:52:29,S.Angelo - Capital - Elenos,94472,local,not equal,1.0
